20180201 020000;13246.500000;13254.000000;13246.000000;13253.250000;0
20180201 020100;13252.250000;13253.750000;13246.500000;13247.500000;0
20180201 020200;13247.750000;13250.750000;13247.750000;13250.750000;0
20180201 020300;13251.000000;13251.500000;13247.250000;13250.750000;0
20180201 020400;13251.000000;13255.750000;13249.750000;13249.750000;0
20180201 020500;13249.500000;13252.250000;13249.500000;13250.500000;0
20180201 020600;13250.250000;13251.000000;13249.500000;13249.750000;0
20180201 020700;13249.500000;13251.500000;13249.250000;13250.750000;0
20180201 020800;13250.250000;13251.500000;13249.750000;13251.500000;0
20180201 020900;13251.750000;13253.500000;13251.750000;13252.750000;0
20180201 021000;13253.000000;13253.500000;13246.750000;13247.250000;0
20180201 021100;13247.000000;13250.250000;13247.000000;13249.500000;0
20180201 021200;13249.750000;13250.750000;13248.000000;13249.500000;0
20180201 021300;13249.250000;13250.000000;13248.500000;13248.500000;0
20180201 021400;13248.750000;13249.500000;13248.000000;13249.250000;0
20180201 021500;13249.500000;13252.000000;13249.500000;13250.500000;0
20180201 021600;13250.250000;13251.500000;13249.500000;13250.000000;0
20180201 021700;13249.750000;13252.000000;13248.500000;13252.000000;0
20180201 021800;13252.250000;13255.000000;13251.000000;13251.000000;0
20180201 021900;13250.750000;13252.500000;13248.500000;13250.250000;0
20180201 022000;13250.500000;13252.000000;13248.750000;13251.250000;0
20180201 022100;13251.500000;13253.250000;13250.500000;13251.250000;0
20180201 022200;13251.000000;13251.000000;13248.250000;13248.250000;0
20180201 022300;13248.500000;13249.750000;13248.250000;13248.750000;0
20180201 022400;13248.250000;13249.750000;13248.000000;13248.500000;0
20180201 022500;13248.750000;13251.500000;13247.500000;13248.500000;0
20180201 022600;13248.750000;13249.500000;13247.750000;13247.750000;0
20180201 022700;13248.000000;13248.500000;13246.750000;13247.000000;0
20180201 022800;13246.750000;13246.750000;13243.000000;13243.250000;0
20180201 022900;13243.000000;13245.000000;13240.250000;13240.500000;0
20180201 023000;13240.750000;13242.500000;13238.000000;13238.750000;0
20180201 023100;13239.250000;13243.750000;13239.250000;13242.500000;0
20180201 023200;13243.000000;13244.250000;13241.250000;13241.250000;0
20180201 023300;13240.750000;13243.750000;13240.750000;13242.250000;0
20180201 023400;13242.000000;13246.500000;13241.250000;13245.750000;0
20180201 023500;13246.500000;13246.750000;13242.500000;13243.250000;0
20180201 023600;13243.000000;13244.250000;13242.250000;13242.250000;0
20180201 023700;13242.500000;13244.000000;13241.750000;13243.000000;0
20180201 023800;13242.750000;13243.250000;13241.750000;13242.000000;0
20180201 023900;13241.750000;13248.750000;13241.000000;13247.250000;0
20180201 024000;13246.750000;13250.000000;13245.250000;13249.000000;0
20180201 024100;13248.750000;13251.000000;13248.750000;13250.750000;0
20180201 024200;13251.000000;13251.250000;13249.500000;13250.250000;0
20180201 024300;13250.500000;13251.250000;13250.000000;13250.250000;0
20180201 024400;13250.000000;13250.500000;13248.750000;13249.250000;0
20180201 024500;13249.000000;13251.250000;13249.000000;13249.750000;0
20180201 024600;13249.500000;13254.750000;13249.500000;13254.750000;0
20180201 024700;13254.500000;13254.500000;13251.000000;13251.750000;0
20180201 024800;13251.250000;13252.750000;13250.500000;13251.750000;0
20180201 024900;13252.000000;13253.500000;13251.500000;13252.250000;0
20180201 025000;13252.500000;13255.000000;13252.500000;13254.000000;0
20180201 025100;13254.250000;13254.750000;13251.500000;13252.000000;0
20180201 025200;13252.250000;13254.000000;13252.000000;13253.000000;0
20180201 025300;13252.500000;13252.500000;13251.000000;13251.250000;0
20180201 025400;13251.000000;13251.500000;13249.250000;13250.000000;0
20180201 025500;13250.250000;13250.750000;13248.750000;13248.750000;0
20180201 025600;13248.500000;13250.000000;13248.500000;13248.750000;0
20180201 025700;13248.500000;13250.250000;13248.500000;13249.750000;0
20180201 025800;13249.500000;13250.500000;13246.000000;13246.000000;0
20180201 025900;13246.250000;13248.250000;13243.750000;13248.000000;0
20180201 030000;13245.750000;13245.750000;13236.250000;13238.000000;0
20180201 030100;13237.750000;13238.000000;13225.000000;13226.250000;0
20180201 030200;13225.750000;13229.000000;13224.250000;13224.750000;0
20180201 030300;13224.500000;13228.500000;13222.250000;13226.750000;0
20180201 030400;13226.500000;13227.500000;13221.000000;13223.000000;0
20180201 030500;13222.750000;13228.500000;13215.000000;13227.500000;0
20180201 030600;13227.750000;13227.750000;13221.250000;13221.500000;0
20180201 030700;13221.750000;13228.750000;13217.500000;13228.500000;0
20180201 030800;13228.250000;13229.250000;13225.750000;13228.750000;0
20180201 030900;13228.250000;13228.500000;13219.750000;13219.750000;0
20180201 031000;13219.250000;13222.500000;13214.750000;13219.750000;0
20180201 031100;13219.500000;13221.500000;13215.000000;13220.250000;0
20180201 031200;13220.000000;13231.000000;13219.500000;13229.750000;0
20180201 031300;13229.500000;13230.000000;13227.250000;13227.500000;0
20180201 031400;13227.250000;13230.250000;13222.250000;13222.250000;0
20180201 031500;13222.500000;13228.250000;13222.500000;13228.250000;0
20180201 031600;13228.500000;13232.000000;13227.500000;13228.250000;0
20180201 031700;13228.000000;13231.250000;13223.750000;13231.250000;0
20180201 031800;13230.750000;13232.500000;13229.500000;13230.250000;0
20180201 031900;13229.250000;13232.000000;13227.750000;13230.500000;0
20180201 032000;13230.750000;13234.250000;13228.250000;13231.750000;0
20180201 032100;13231.500000;13234.500000;13227.250000;13234.500000;0
20180201 032200;13235.000000;13235.500000;13232.250000;13233.500000;0
20180201 032300;13233.250000;13239.750000;13231.750000;13236.750000;0
20180201 032400;13237.000000;13241.000000;13237.000000;13239.750000;0
20180201 032500;13240.000000;13249.750000;13240.000000;13248.250000;0
20180201 032600;13248.500000;13258.000000;13247.250000;13257.750000;0
20180201 032700;13257.500000;13259.750000;13251.500000;13252.250000;0
20180201 032800;13252.500000;13257.000000;13250.000000;13251.500000;0
20180201 032900;13251.750000;13256.250000;13251.750000;13252.500000;0
20180201 033000;13252.250000;13257.500000;13252.000000;13256.750000;0
20180201 033100;13256.250000;13257.500000;13252.750000;13255.000000;0
20180201 033200;13255.250000;13278.500000;13255.000000;13277.500000;0
20180201 033300;13277.250000;13281.750000;13273.750000;13274.000000;0
20180201 033400;13273.750000;13285.500000;13273.500000;13284.500000;0
20180201 033500;13284.750000;13292.750000;13284.750000;13289.500000;0
20180201 033600;13289.250000;13291.500000;13286.500000;13287.250000;0
20180201 033700;13286.500000;13286.500000;13280.250000;13281.250000;0
20180201 033800;13281.000000;13281.750000;13278.500000;13280.500000;0
20180201 033900;13280.250000;13280.250000;13276.250000;13276.250000;0
20180201 034000;13276.500000;13279.000000;13276.500000;13277.750000;0
20180201 034100;13278.250000;13279.250000;13270.500000;13270.500000;0
20180201 034200;13270.250000;13271.750000;13267.750000;13268.250000;0
20180201 034300;13268.750000;13272.500000;13268.750000;13269.500000;0
20180201 034400;13269.250000;13273.250000;13269.000000;13271.750000;0
20180201 034500;13273.250000;13277.250000;13273.250000;13274.750000;0
20180201 034600;13274.500000;13276.750000;13272.250000;13272.250000;0
20180201 034700;13272.000000;13272.750000;13269.500000;13270.500000;0
20180201 034800;13270.250000;13271.250000;13268.250000;13270.750000;0
20180201 034900;13271.000000;13272.250000;13268.250000;13269.750000;0
20180201 035000;13270.250000;13272.250000;13269.250000;13269.250000;0
20180201 035100;13269.000000;13270.000000;13264.000000;13264.500000;0
20180201 035200;13264.250000;13265.750000;13261.750000;13263.500000;0
20180201 035300;13263.750000;13264.250000;13260.750000;13261.250000;0
20180201 035400;13261.500000;13262.750000;13260.750000;13261.750000;0
20180201 035500;13260.500000;13261.250000;13258.250000;13259.000000;0
20180201 035600;13259.250000;13259.750000;13256.750000;13257.750000;0
20180201 035700;13257.250000;13257.250000;13208.750000;13215.750000;0
20180201 035800;13216.250000;13224.250000;13215.250000;13222.500000;0
20180201 035900;13222.750000;13229.250000;13221.500000;13228.500000;0
20180201 040000;13228.250000;13228.250000;13223.000000;13224.750000;0
20180201 040100;13225.000000;13234.250000;13225.000000;13233.750000;0
20180201 040200;13234.000000;13237.250000;13228.500000;13235.250000;0
20180201 040300;13235.500000;13237.250000;13234.250000;13236.250000;0
20180201 040400;13238.000000;13244.750000;13237.250000;13243.250000;0
20180201 040500;13243.000000;13244.750000;13234.750000;13234.750000;0
20180201 040600;13235.000000;13239.250000;13235.000000;13237.750000;0
20180201 040700;13237.250000;13237.250000;13229.000000;13229.000000;0
20180201 040800;13228.750000;13231.250000;13225.000000;13228.500000;0
20180201 040900;13228.750000;13230.750000;13227.750000;13230.250000;0
20180201 041000;13228.750000;13229.000000;13224.250000;13225.750000;0
20180201 041100;13226.000000;13227.250000;13223.750000;13226.000000;0
20180201 041200;13225.500000;13229.750000;13223.500000;13229.250000;0
20180201 041300;13229.500000;13233.000000;13229.500000;13230.750000;0
20180201 041400;13231.000000;13235.750000;13231.000000;13235.000000;0
20180201 041500;13234.250000;13236.750000;13233.000000;13234.000000;0
20180201 041600;13235.000000;13237.750000;13230.750000;13231.750000;0
20180201 041700;13232.250000;13232.750000;13227.000000;13231.250000;0
20180201 041800;13231.000000;13231.250000;13227.500000;13229.250000;0
20180201 041900;13229.500000;13230.250000;13226.750000;13228.250000;0
20180201 042000;13228.000000;13230.750000;13225.750000;13230.750000;0
20180201 042100;13231.000000;13237.500000;13231.000000;13236.500000;0
20180201 042200;13236.750000;13238.500000;13235.250000;13238.500000;0
20180201 042300;13238.250000;13238.250000;13235.250000;13235.750000;0
20180201 042400;13235.500000;13236.750000;13233.000000;13234.500000;0
20180201 042500;13234.750000;13236.250000;13234.000000;13234.000000;0
20180201 042600;13233.500000;13235.000000;13228.500000;13229.500000;0
20180201 042700;13230.000000;13231.750000;13226.750000;13231.750000;0
20180201 042800;13232.000000;13234.750000;13231.500000;13232.000000;0
20180201 042900;13232.250000;13232.500000;13228.750000;13232.500000;0
20180201 043000;13232.750000;13233.500000;13228.500000;13229.000000;0
20180201 043100;13228.750000;13230.750000;13228.000000;13229.250000;0
